type,title,cast,country,rating,listed_in,cast_list,combination
Movie,mystic pizza,annabeth gish  julia roberts  lili taylor,united states,R,"comedies, dramas, independent movies",Annabeth Gish  Julia Roberts  Lili Taylor,"Movie R comedies, dramas, independent movies united states annabeth gish  julia roberts  lili taylor"
Movie,the creative brain,david eagleman,united states,TV-14,documentaries,David Eagleman,Movie TV-14 documentaries united states david eagleman
Movie,the minimalists: less is now,unknown,united states,TV-14,documentaries,unknown,Movie TV-14 documentaries united states unknown
Movie,unknown,liam neeson  diane kruger  january jones,"united kingdom, germany, france, united states",PG-13,"action & adventure, thrillers",Liam Neeson  Diane Kruger  January Jones,"Movie PG-13 action & adventure, thrillers united kingdom, germany, france, united states liam neeson  diane kruger  january jones"
Movie,what happened to mr. cha?,cha in-pyo  cho dal-hwan  song jae-ryong,south korea,TV-MA,"comedies, international movies",Cha In-pyo  Cho Dal-hwan  Song Jae-ryong,"Movie TV-MA comedies, international movies south korea cha in-pyo  cho dal-hwan  song jae-ryong"
Movie,what's eating gilbert grape,johnny depp  leonardo dicaprio  juliette lewis,united states,PG-13,"classic movies, dramas, independent movies",Johnny Depp  Leonardo DiCaprio  Juliette Lewis,"Movie PG-13 classic movies, dramas, independent movies united states johnny depp  leonardo dicaprio  juliette lewis"
Movie,alaska is a drag,martin l. washington jr.  maya washington  matt dallas,united states,TV-MA,"dramas, lgbtq movies",Martin L. Washington Jr.  Maya Washington  Matt Dallas,"Movie TV-MA dramas, lgbtq movies united states martin l. washington jr.  maya washington  matt dallas"
Movie,best of stand-up 2020,jerry seinfeld  leslie jones  taylor tomlinson,unknown,TV-MA,stand-up comedy,Jerry Seinfeld  Leslie Jones  Taylor Tomlinson,Movie TV-MA stand-up comedy unknown jerry seinfeld  leslie jones  taylor tomlinson
Movie,bobby jasoos,vidya balan  ali fazal  supriya pathak,india,TV-14,"comedies, dramas, international movies",Vidya Balan  Ali Fazal  Supriya Pathak,"Movie TV-14 comedies, dramas, international movies india vidya balan  ali fazal  supriya pathak"
Movie,tarung sarung,panji zoni  yayan ruhian  maizura,indonesia,TV-PG,"action & adventure, dramas, faith & spirituality",Panji Zoni  Yayan Ruhian  Maizura,"Movie TV-PG action & adventure, dramas, faith & spirituality indonesia panji zoni  yayan ruhian  maizura"
Movie,too handsome to handle,ari irham  nikita willy  calvin jeremy,indonesia,TV-14,"comedies, dramas, international movies",Ari Irham  Nikita Willy  Calvin Jeremy,"Movie TV-14 comedies, dramas, international movies indonesia ari irham  nikita willy  calvin jeremy"
Movie,the rope curse 2,lee kang-sheng  wilson hsu  vera chen,taiwan,TV-MA,"horror movies, international movies",Lee Kang-sheng  Wilson Hsu  Vera Chen,"Movie TV-MA horror movies, international movies taiwan lee kang-sheng  wilson hsu  vera chen"
Movie,cops and robbers,timothy ware-hill,united states,PG-13,dramas,Timothy Ware-Hill,Movie PG-13 dramas united states timothy ware-hill
Movie,rango,johnny depp  isla fisher  abigail breslin,"united states, canada",PG,"children & family movies, comedies",Johnny Depp  Isla Fisher  Abigail Breslin,"Movie PG children & family movies, comedies united states, canada johnny depp  isla fisher  abigail breslin"
Movie,death to 2020,samuel l. jackson  hugh grant  lisa kudrow,united states,TV-MA,comedies,Samuel L. Jackson  Hugh Grant  Lisa Kudrow,Movie TV-MA comedies united states samuel l. jackson  hugh grant  lisa kudrow
Movie,dna,maïwenn  fanny ardant  louis garrel,"france, algeria",TV-MA,"dramas, international movies",Maïwenn  Fanny Ardant  Louis Garrel,"Movie TV-MA dramas, international movies france, algeria maïwenn  fanny ardant  louis garrel"
Movie,the magic school bus rides again in the zone,mikaela blake  gabby clarke  roman lutterotti,canada,TV-Y,children & family movies,Mikaela Blake  Gabby Clarke  Roman Lutterotti,Movie TV-Y children & family movies canada mikaela blake  gabby clarke  roman lutterotti
Movie,ak vs ak,anil kapoor  anurag kashyap,india,TV-MA,"comedies, dramas, international movies",Anil Kapoor  Anurag Kashyap,"Movie TV-MA comedies, dramas, international movies india anil kapoor  anurag kashyap"
Movie,isa pa with feelings,maine mendoza  carlo aquino  lotlot de leon,philippines,TV-G,"international movies, romantic movies",Maine Mendoza  Carlo Aquino  Lotlot De Leon,"Movie TV-G international movies, romantic movies philippines maine mendoza  carlo aquino  lotlot de leon"
Movie,we can be heroes,yaya gosselin  pedro pascal  priyanka chopra,united states,PG,"children & family movies, comedies",YaYa Gosselin  Pedro Pascal  Priyanka Chopra,"Movie PG children & family movies, comedies united states yaya gosselin  pedro pascal  priyanka chopra"
Movie,bridezilla,jessica mila  rio dewanto  sheila dara,indonesia,TV-MA,"comedies, dramas, international movies",Jessica Mila  Rio Dewanto  Sheila Dara,"Movie TV-MA comedies, dramas, international movies indonesia jessica mila  rio dewanto  sheila dara"
Movie,cemara's family,ringgo agus rahman  nirina zubir  zara jkt48,indonesia,TV-G,"children & family movies, dramas, international movies",Ringgo Agus Rahman  Nirina Zubir  Zara JKT48,"Movie TV-G children & family movies, dramas, international movies indonesia ringgo agus rahman  nirina zubir  zara jkt48"
Movie,"hello, love, goodbye",kathryn bernardo  alden richards  maymay entrata,philippines,TV-14,"dramas, international movies, romantic movies",Kathryn Bernardo  Alden Richards  Maymay Entrata,"Movie TV-14 dramas, international movies, romantic movies philippines kathryn bernardo  alden richards  maymay entrata"
Movie,the history of future folk,nils d'aulaire  jay klaitz  julie ann emery,united states,TV-14,"action & adventure, comedies, independent movies",Nils d'Aulaire  Jay Klaitz  Julie Ann Emery,"Movie TV-14 action & adventure, comedies, independent movies united states nils d'aulaire  jay klaitz  julie ann emery"
Movie,the midnight sky,george clooney  felicity jones  kyle chandler,united states,PG-13,dramas,George Clooney  Felicity Jones  Kyle Chandler,Movie PG-13 dramas united states george clooney  felicity jones  kyle chandler
Movie,your name engraved herein,edward chen  tseng ching-hua  leon dai,taiwan,TV-MA,"dramas, international movies, lgbtq movies",Edward Chen  Tseng Ching-hua  Leon Dai,"Movie TV-MA dramas, international movies, lgbtq movies taiwan edward chen  tseng ching-hua  leon dai"
Movie,after we collided,josephine langford  hero fiennes tiffin  dylan sprouse,united states,R,"dramas, romantic movies",Josephine Langford  Hero Fiennes Tiffin  Dylan Sprouse,"Movie R dramas, romantic movies united states josephine langford  hero fiennes tiffin  dylan sprouse"
Movie,london hughes: to catch a d*ck,london hughes,united states,TV-MA,stand-up comedy,London Hughes,Movie TV-MA stand-up comedy united states london hughes
Movie,qlimax the source,michael brons  nigel coppen  thomas velderman,netherlands,TV-14,music & musicals,Michael Brons  Nigel Coppen  Thomas Velderman,Movie TV-14 music & musicals netherlands michael brons  nigel coppen  thomas velderman
Movie,shaun the sheep: the farmer’s llamas,justin fletcher  john sparkes  sean connolly,united kingdom,TV-Y,"children & family movies, comedies",Justin Fletcher  John Sparkes  Sean Connolly,"Movie TV-Y children & family movies, comedies united kingdom justin fletcher  john sparkes  sean connolly"
Movie,"ariana grande: excuse me, i love you",ariana grande,united states,TV-MA,"documentaries, music & musicals",Ariana Grande,"Movie TV-MA documentaries, music & musicals united states ariana grande"
Movie,the con is on,uma thurman  tim roth  alice eve,"united states, united kingdom",R,comedies,Uma Thurman  Tim Roth  Alice Eve,"Movie R comedies united states, united kingdom uma thurman  tim roth  alice eve"
Movie,mohamed hussein,mohamed saad  samir sabri  mai selim,egypt,TV-14,"comedies, international movies",Mohamed Saad  Samir Sabri  Mai Selim,"Movie TV-14 comedies, international movies egypt mohamed saad  samir sabri  mai selim"
Movie,rhys nicholson live at the athenaeum,rhys nicholson,united kingdom,TV-MA,stand-up comedy,Rhys Nicholson,Movie TV-MA stand-up comedy united kingdom rhys nicholson
Movie,atlas shrugged: part ii,samantha mathis  jason beghe  esai morales,united states,PG-13,dramas,Samantha Mathis  Jason Beghe  Esai Morales,Movie PG-13 dramas united states samantha mathis  jason beghe  esai morales
Movie,guest house,pauly shore  mike castle  aimee teegarden,united states,R,comedies,Pauly Shore  Mike Castle  Aimee Teegarden,Movie R comedies united states pauly shore  mike castle  aimee teegarden
Movie,ma rainey's black bottom,viola davis  chadwick boseman  glynn turman,united states,R,"dramas, music & musicals",Viola Davis  Chadwick Boseman  Glynn Turman,"Movie R dramas, music & musicals united states viola davis  chadwick boseman  glynn turman"
Movie,ma rainey's black bottom: a legacy brought to screen,glynn turman  denzel washington  george c. wolfe,unknown,TV-PG,"documentaries, music & musicals",Glynn Turman  Denzel Washington  George C. Wolfe,"Movie TV-PG documentaries, music & musicals unknown glynn turman  denzel washington  george c. wolfe"
Movie,mukhsin,mohd syafie naswip  sharifah aryana  sharifah aleya,malaysia,TV-PG,"children & family movies, comedies, dramas",Mohd Syafie Naswip  Sharifah Aryana  Sharifah Aleya,"Movie TV-PG children & family movies, comedies, dramas malaysia mohd syafie naswip  sharifah aryana  sharifah aleya"
Movie,rabun,m. rajoli  kartina aziz  rozie rashid,malaysia,TV-PG,"dramas, independent movies, international movies",M. Rajoli  Kartina Aziz  Rozie Rashid,"Movie TV-PG dramas, independent movies, international movies malaysia m. rajoli  kartina aziz  rozie rashid"
Movie,talentime,mahesh jugal kishor  pamela chong ven teen  mohd syafie naswip,malaysia,TV-14,"dramas, international movies, romantic movies",Mahesh Jugal Kishor  Pamela Chong Ven Teen  Mohd Syafie Naswip,"Movie TV-14 dramas, international movies, romantic movies malaysia mahesh jugal kishor  pamela chong ven teen  mohd syafie naswip"
Movie,an unremarkable christmas,antonio sanint  luis eduardo arango  maría cecilia sánchez,colombia,TV-14,"comedies, dramas, international movies",Antonio Sanint  Luis Eduardo Arango  María Cecilia Sánchez,"Movie TV-14 comedies, dramas, international movies colombia antonio sanint  luis eduardo arango  maría cecilia sánchez"
Movie,braven,jason momoa  garret dillahunt  jill wagner,canada,R,action & adventure,Jason Momoa  Garret Dillahunt  Jill Wagner,Movie R action & adventure canada jason momoa  garret dillahunt  jill wagner
Movie,eggnoid: love & time portal,morgan oey  sheila dara  luna maya,indonesia,TV-14,"dramas, international movies, romantic movies",Morgan Oey  Sheila Dara  Luna Maya,"Movie TV-14 dramas, international movies, romantic movies indonesia morgan oey  sheila dara  luna maya"
Movie,love you to the stars and back,julia barretto  joshua garcia  carmina villaroel,philippines,TV-14,"comedies, international movies, romantic movies",Julia Barretto  Joshua Garcia  Carmina Villaroel,"Movie TV-14 comedies, international movies, romantic movies philippines julia barretto  joshua garcia  carmina villaroel"
Movie,sakaling maging tayo,mccoy de leon  elisse joson  bembol roco,philippines,TV-14,"international movies, romantic movies",McCoy De Leon  Elisse Joson  Bembol Roco,"Movie TV-14 international movies, romantic movies philippines mccoy de leon  elisse joson  bembol roco"
Movie,the wedding shaman,atiqah hasiholan  tutie kirana  arifin putra,unknown,TV-PG,"dramas, international movies, romantic movies",Atiqah Hasiholan  Tutie Kirana  Arifin Putra,"Movie TV-PG dramas, international movies, romantic movies unknown atiqah hasiholan  tutie kirana  arifin putra"
Movie,bwakaw,eddie garcia  princess  rez cortez,"philippines, canada, united kingdom, united states",TV-MA,"dramas, international movies, lgbtq movies",Eddie Garcia  Princess  Rez Cortez,"Movie TV-MA dramas, international movies, lgbtq movies philippines, canada, united kingdom, united states eddie garcia  princess  rez cortez"
Movie,incarnate,aaron eckhart  carice van houten  catalina sandino moreno,united states,PG-13,"horror movies, thrillers",Aaron Eckhart  Carice van Houten  Catalina Sandino Moreno,"Movie PG-13 horror movies, thrillers united states aaron eckhart  carice van houten  catalina sandino moreno"
Movie,lee daniels' the butler,forest whitaker  oprah winfrey  john cusack,united states,PG-13,dramas,Forest Whitaker  Oprah Winfrey  John Cusack,Movie PG-13 dramas united states forest whitaker  oprah winfrey  john cusack
Movie,nocturnal animals,amy adams  jake gyllenhaal  michael shannon,united states,R,"dramas, thrillers",Amy Adams  Jake Gyllenhaal  Michael Shannon,"Movie R dramas, thrillers united states amy adams  jake gyllenhaal  michael shannon"
Movie,vir das: outside in - the lockdown special,vir das,india,TV-MA,stand-up comedy,Vir Das,Movie TV-MA stand-up comedy india vir das
Movie,grizzlies,ben schnetzer  emerald macdonald  booboo stewart,canada,R,"dramas, independent movies, sports movies",Ben Schnetzer  Emerald MacDonald  Booboo Stewart,"Movie R dramas, independent movies, sports movies canada ben schnetzer  emerald macdonald  booboo stewart"
Movie,the professor and the madman,mel gibson  sean penn  natalie dormer,"ireland, france, iceland, united states, mexico, belgium, united kingdom, hong kong",TV-14,"dramas, independent movies",Mel Gibson  Sean Penn  Natalie Dormer,"Movie TV-14 dramas, independent movies ireland, france, iceland, united states, mexico, belgium, united kingdom, hong kong mel gibson  sean penn  natalie dormer"
Movie,a california christmas,lauren swickard  josh swickard  ali afshar,united states,PG-13,"comedies, romantic movies",Lauren Swickard  Josh Swickard  Ali Afshar,"Movie PG-13 comedies, romantic movies united states lauren swickard  josh swickard  ali afshar"
Movie,the netflix afterparty: the best shows of the worst year,david spade  london hughes  fortune feimster,united states,TV-MA,comedies,David Spade  London Hughes  Fortune Feimster,Movie TV-MA comedies united states david spade  london hughes  fortune feimster
Movie,a trash truck christmas,henry keane  glen keane  lucas neff,unknown,TV-Y,children & family movies,Henry Keane  Glen Keane  Lucas Neff,Movie TV-Y children & family movies unknown henry keane  glen keane  lucas neff
